LevelofGovernment,StateorUS,GovernmentFunction,Data1,Data2,Data3,Data4,StateAbv,StateCode
State Only,Wyoming,Solid Waste Management,0,0,0,0,WY,56
State Only,Wyoming,Sewerage,0,0,0,0,WY,56
State Only,Wyoming,Parks and Recreation,221,0.378227772,50144.30769,11081892,WY,56
State Only,Wyoming,Housing and Community Development,0,0,0,0,WY,56
State Only,Wyoming,Natural Resources,953,1.631000301,53263.94544,50760540,WY,56
State Only,Wyoming,Water Supply,0,0,0,0,WY,56
State Only,Wyoming,Electric Power,0,0,0,0,WY,56
State Only,Wyoming,Gas Supply,0,0,0,0,WY,56
State Only,Wyoming,Transit,0,0,0,0,WY,56
State Only,Wyoming,Education Total,4144,7.092198582,50518.01641,209346660,WY,56
State Only,Wyoming,Elementary & Secondary Education Total,0,0,0,0,WY,56
State Only,Wyoming,Elem & Sec Instructional Employees,0,0,0,0,WY,56
State Only,Wyoming,Elem & Sec Other Employees,0,0,0,0,WY,56
State Only,Wyoming,Higher Education Total,3929,6.724239437,49842.63986,195831732,WY,56
State Only,Wyoming,Higher Ed Instructional Employees,1322,2.26252088,69914.5416,92427024,WY,56
State Only,Wyoming,Higher Ed Other Employees,2607,4.461718557,39664.25316,103404708,WY,56
State Only,Wyoming,Other Education,215,0.367959145,62860.13023,13514928,WY,56
State Only,Wyoming,Local Libraries,0,0,0,0,WY,56
State Only,Wyoming,State Liquor Stores,37,0.063323202,45873.40541,1697316,WY,56
State Only,Wyoming,All Other and Unallocable,906,1.550562721,50887.89404,46104432,WY,56
